Bohdan Ulihrach,3
Pablo Andujar,3
Mel Purcell,3
Scott Davis,3
Kevin Anderson,3
Fernando Vicente,3
Andreas Seppi,3
Bernard Tomic,3
Paul Annacone,3
Mario Ancic,3
Andrea Gaudenzi,3
Slava Dosedel,3
Andrei Pavel,3
Javier Frana,3
Chris Lewis NZL,3
Nikola Pilic,3
Pablo Carreno Busta,3
Richard Pancho Gonzales,3
Alexander Volkov,3
Joachim Johansson,3
Wally Masur,3
Mike Bauer,3
Kenneth Carlsen,3
Peter Lundgren,3
Roy Emerson,3
Peter Fleming,3
Ronald Agenor,3
Mariano Zabaleta,3
Fred Stolle,3
Alberto Mancini,3
Xavier Malisse,3
Kim Warwick,3
Jose Acasuso,3
Mario Martinez,3
Filippo Volandri,3
Alexandr Dolgopolov,3
Robby Ginepri,3
Carl Uwe Steeb,3
Jay Berger,3
Robert Vant Hof,2
Darren Cahill,2
Davide Sanguinetti,2
Gerald Battrick,2
Andrew Ilie,2
Tom Gullikson,2
Karim Alami,2
Francesco Cancellotti,2
Nicolas Pereira,2
Brian Fairlie,2
Andrei Cherkasov,2
Carlos Berlocq,2
Jaime Oncins,2
Mike Estep,2
Todd Woodbridge,2
Stefano Pescosolido,2
Patrick Baur,2
Olivier Rochus,2
David Sanchez,2
Slobodan Zivojinovic,2
Martin Verkerk,2
Bernd Karbacher,2
Angel Gimenez,2
Sammy Giammalva Jr,2
Bryan Shelton,2
Omar Camporese,2
Thomaz Koch,2
John Sadri,2
Buster C Mottram,2
Jan Kroslak,2
Christian Saceanu,2
Leonardo Mayer,2
Mark Dickson,2
Kelly Jones,2
Christo Van Rensburg,2
Jeff Tarango,2
Lars Burgsmuller,2
Steve Darcis,2
Joao Sousa,2
Haroon Rahim,2
Florent Serra,2
Lukas Rosol,2
Pavel Slozil,2
Martin Mulligan,2
Steve Johnson,2
Damir Dzumhur,2
Gilles Muller,2
Bernard Mitton,2
Renzo Furlan,2
Terry Moor,2
Dan Goldie,2
Frew Mcmillan,2
David Pate,2
Dick Crealy,2
Filip Dewulf,2
Yahiya Doumbia,2
Shlomo Glickstein,2
Chris Woodruff,2
Francois Jauffret,2
Federico Delbonis,2
Rajeev Ram,2
Simon Youl,2
Robin Haase,2
Marc Kevin Goellner,2
Jonathan Stark,2
Denis Istomin,2
Byron Black,2
Jim Grabb,2
Paul Mcnamee,2
Han Jurgen Pohmann,2
Ulrich Pinner,2
Hank Pfister,2
Julian Alonso,2
Jerome Golmard,2
Marian Vajda,2
Tomas Carbonell,2
Martin Sinner,2
Horacio Zeballos,2
Andrei Olhovskiy,2
Brad Drewett,2
Jarkko Nieminen,2
Nicklas Kroon,1
Roberto Carballes Baena,1
Richard Meyer,1
Vladimir Zednik,1
Markus Zoecke,1
Dominique Bedel,1
Andreas Vinciguerra,1
Ryan Sweeting,1
Matt Mitchell,1
Jay Lapidus,1
Ricardo Mello,1
Fritz Buehning,1
Bernard Mignot,1
Jeremy Bates,1
Danny Saltz,1
Antony Dupuis,1
Gilbert Schaller,1
Jan Norback,1
Hans Kary,1
Marko Ostoja,1
Werner Zirngibl,1
Benjamin Becker,1
Howard Schoenfield,1
Nduka Odizor,1
Wilhelm Bungert,1
Milan Srejber,1
Rolf Gehring,1
Michal Tabara,1
Shuzo Matsuoka,1
Claudio Mezzadri,1
Peter Doohan,1
Derrick Rostagno,1
Victor Hanescu,1
Roberto Arguello,1
Nicola Pietrangeli,1
Kjell Johansson,1
Hernan Gumy,1
Frederic Fontang,1
Jim Pugh,1
Rod Frawley,1
Erick Iskersky,1
Claudio Pistolesi,1
Dominik Meffert,1
Per Hjertquist,1
Christian Miniussi,1
Albert Ramos,1
Wesley Moodie,1
Leander Paes,1
Jurgen Fassbender,1
Ulf Stenlund,1
Paul Haarhuis,1
Mikael Tillstrom,1
Ivan Dodig,1
Chuck Adams,1
Galo Blanco,1
Sherwood Stewart,1
Eric Jelen,1
Juan Gisbert,1
Diego Perez,1
John Lloyd,1
Jan Gunnarsson,1
Sergio Casal,1
Thomas Hogstedt,1
Gianni Ocleppo,1
Patrick Mcenroe,1
Adrian Voinea,1
Bill Bowrey,1
Carsten Arriens,1
Guillaume Raoux,1
Massimiliano Narducci,1
Libor Pimek,1
Hyung Taik Lee,1
Arnaud Di Pasquale,1
Juan Balcells,1
Patrick Proisy,1
Pablo Arraya,1
Wayne Arthurs,1
Jeff Austin,1
Mark Vines,1
Albert Portas,1
Colin Dowdeswell,1
Antonio Zugarelli,1
Erik Van Dillen,1
Peter Wessels,1
Borna Coric,1
Daniele Bracciali,1
Geoff Masters,1
Ryan Harrison,1
Goran Prpic,1
Tom Edlefsen,1
Leonardo Lavalle,1
Alex Calatrava,1
Matt Doyle,1
Mikhail Kukushkin,1
Claudio Panatta,1
Matt Anger,1
Scott Draper,1
Dan Cassidy,1
Jan Vacek,1
Jeremy Chardy,1
Santiago Ventura,1
Hicham Arazi,1
William Harris,1
Karen Khachanov,1
Billy Martin,1
Peter Gojowczyk,1
Gianluca Pozzi,1
Ricki Osterthun,1
Bob Carmichael,1
Diego Sebastian Schwartzman,1
Guido Pella,1
Pieter Aldrich,1
Milan Holecek,1
Larry Stefanki,1
Yuichi Sugita,1
Andreas Maurer,1
Benoit Paire,1
Gabriel Markus,1
Jerome Haehnel,1
Jose Francisco Altur,1
Bob Giltinan,1
Alex Mayer,1
Vincent Spadea,1
Jiri Vesely,1
Jordi Burillo,1
Dimitri Poliakov,1
Inigo Cervantes Huegun,1
Alex Obrien,1
Istvan Gulyas,1
Pat Dupre,1
Paolo Lorenzi,1
Alex Antonitsch,1
Sargis Sargsian,1
Vincent Van Patten,1
Mauricio Hadad,1
Mirza Basic,1
Andrey Golubev,1
Neville Godwin,1
Daniil Medvedev,1
Jonathan Canter,1
Julien Boutter,1
Andrey Rublev,1
Luis Horna,1
Jared Palmer,1
Max Mirnyi,1
Ray Ruffels,1
Roberto Carretero,1
Philipp Petzschner,1
