Su Wei Hsieh,2
Robin White,2
Liz Smylie,2
Radka Bobkova,2
Virginie Razzano,2
Angelique Widjaja,2
Amanda Grahame,2
Beti Sekulovski,2
Sybille Bammer,2
Wiltrud Probst,2
Carling Bassett Seguso,2
Lourdes Dominguez Lino,2
Cecilia Dahlman,2
Ting Li,2
Mira Radu,2
Nuria Llagostera Vives,2
Iveta Benesova,2
Cindy Watson,1
Anna Lena Groenefeld,1
Nao Hibino,1
Wendy Prausa,1
Peaches Bartkowicz,1
Gala Leon Garcia,1
Emanuela Zardo,1
Marzia Grossi,1
Liana Gabriela Ungur,1
Myriam Casanova,1
Vicki Nelson Dunbar,1
Elena Pampoulova,1
Satoko Kurioka,1
Shirli Ann Siddall,1
Claudine Schaul,1
Belinda Cordwell,1
Marcella Mesker,1
Beth Herr,1
Chris Oneil,1
Elise Burgin,1
Kveta Peschke,1
Aleksandra Krunic,1
Johanna Larsson,1
Mariaan De Swardt,1
Olga Kalyuzhnaya,1
Sara Gomer,1
Elly Hakami,1
Stacy Margolin,1
Milagros Sequera,1
Barbara Jordan,1
Nathalie Herreman,1
Ann Jones,1
Alberta Brianti,1
Mana Endo,1
Mirielle Dittmann,1
Lauren Davis,1
Surina De Beer,1
Ekaterina Alexandrova,1
Maria Sanchez Lorenzo,1
Catrin Jexell,1
Eugenie Bouchard,1
Aleksandra Wozniak,1
Ying Ying Duan,1
Margarita Gasparyan,1
Kathy Jordan,1
Daria Gavrilova,1
Gloria Pizzichini,1
Kylie Moulds,1
Etsuko Inoue,1
Kildine Chevalier,1
Mariana Simionescu,1
Sarah Pitkowski Malcor,1
Janine Tremelling,1
Susan Sloane Lundy,1
Eva Sviglerova,1
Katia Piccolini,1
Isabelle Demongeot,1
Nicole Pratt,1
Rita Kuti Kis,1
Cagla Buyukakcay,1
Ashleigh Barty,1
Vera Dushevina,1
Qiang Wang,1
Corina Morariu,1
Yvonne Meusburger,1
Mariana Diaz Oliva,1
Dianne Van Rensburg,1
Meilen Tu,1
Leigh Anne Thompson,1
Tina Pisnik,1
Kim Jones Shaefer,1
Kumiko Okamoto,1
Sania Mirza,1
Shaun Stafford,1
Maja Matevzic,1
Andrea Leand,1
Petra Huber,1
Ann Kiyomura Hayashi,1
Jenny Klitch,1
Sabrina Goles,1
Nathalie Dechy,1
Bianka Lamade,1
Mariana Duque Marino,1
Sorana Cirstea,1
Jill Craybas,1
Rosalyn Nideffer,1
Jill Hetherington,1
Jenny Ann Fetch,1
Vania King,1
Alla Kudryavtseva,1
Greer Stevens,1
Mara Santangelo,1
Veronika Martinek,1
Debbie Spence Nasim,1
Melanie Oudin,1
Viktorija Golubic,1
Annabel Croft,1
Jane Taylor,1
Tian Tian Sun,1
Darya Kasatkina,1
Karine Quentrec,1
Noelle Van Lottum,1
Marketa Vondrousova,1
Marina Erakovic,1
Patricia Hy Boulais,1
Ana Konjuh,1
Kirsten Flipkens,1
Zsofia Gubacsi,1
Jenny Belobrajdic,1
Duk Hee Lee,1
Carina Witthoeft,1
Daja Bedanova,1
Tsvetana Pironkova,1
Federica Bonsignori,1
Petra Pichalova Langrova,1
Zi Yan,1
Maria Teresa Torro Flor,1
Conchita Martinez Granados,1
Michelle Torres,1
Ginny Purdy,1
Danielle Rose Collins,1
Oceane Dodin,1
Kateryna Kozlova,1
Melanie Ann Clayton,1
Ksenia Pervak,1
Lilian Kelaidis,1
Martina Muller,1
Chanelle Scheepers,1
Ryoko Takemura,1
Jennifer Mundel,1
Elna Reinach,1
Betsy Nagelsen,1
Aryna Sabalenka,1
Federica Haumuller,1
Kristina Brandi,1
Yaroslava Shvedova,1
Zarina Diyas,1
Halle Cioffi,1
Alison Van Uytvanck,1
Mareen Louie Harper,1
Sandra Cacic,1
Irina Falconi,1
Camila Giorgi,1
Nicole Sewell,1
Monique Javer,1
Kurumi Nara,1
Manon Bollegraf,1
Ginger Helgeson Nielsen,1
Catherine Cartan Bellis,1
Marie Gaiane Mikaelian,1
Leslie Allen,1
Anne White,1
Helga Masthoff,1
Anett Kontaveit,1
Christina Mchale,1
Karina Habsudova,1
Nancy Richey,1
Tathiana Garbin,1
Alison Riske,1
Mandy Minella,1
Cara Black,1
Evgeniya Rodina,1
Kerry Reid,1
Marion Maruska,1
Sachie Umehara,1
Tara Snyder,1
Marie Pinterova,1
Adriana Gersi,1
Esme De Villiers,1
Ludmila Richterova,1
